,ID,Date,Price,Bedrooms,Bathrooms,Sqft_living,Sqft_lot,Floors,Condition,Grade,Sqft_above,Sqft_basement,Year_built,Location
274,173000025,20140825T000000,316000,3,1,1130,7200,1.5,4,6,1130,0,1942,98133 - Seattle
275,173000036,20141007T000000,327000,3,3,1370,1001,3,3,8,1370,0,2009,98133 - Seattle
276,173000140,20140722T000000,487000,3,1.75,1770,10125,2,3,7,1770,0,1944,98133 - Seattle
277,179000100,20140826T000000,174000,2,1,600,4854,1,5,6,600,0,1922,98168 - SeaTac
278,179000240,20150325T000000,290500,4,2.5,1680,3000,2,3,7,1680,0,2003,98178 - Tukwila
279,179000350,20141105T000000,194000,3,1.5,1010,5000,1,3,6,1010,0,1943,98178 - Tukwila
280,179000505,20141024T000000,257000,3,1.75,1800,9000,1,3,7,1200,600,1961,98178 - Tukwila
281,179001046,20140508T000000,229000,3,2.5,1190,3000,2,3,7,1190,0,2002,98178 - Tukwila
282,179001101,20150105T000000,135000,3,1,840,3000,1,3,5,840,0,1943,98178 - Tukwila
283,179001425,20141024T000000,230000,3,1.75,1420,3000,1,3,5,710,710,1931,98178 - Tukwila
284,179001455,20141107T000000,445000,4,3.25,3450,5000,2,3,8,3450,0,2008,98178 - Tukwila
285,179003055,20141113T000000,210000,3,1,1200,7500,1,3,6,1200,0,1905,98178 - Tukwila
286,182000350,20150325T000000,287500,5,2,2020,67953,1.5,4,7,1620,400,1936,98178 - Tukwila
287,185000118,20150223T000000,212000,4,2,1880,7500,1,5,6,980,900,1946,98178 - Tukwila
288,185000161,20141015T000000,261000,3,1,1780,7800,1,3,7,1060,720,1957,98178 - Tukwila
289,191100045,20140703T000000,940000,4,2,2490,9525,2,5,9,2490,0,1968,98040 - Mercer Island
290,191100140,20150316T000000,1060000,4,2.5,2250,10160,2,5,8,2250,0,1967,98040 - Mercer Island
291,191100235,20140603T000000,1300000,4,3.5,2790,10125,1.5,5,8,2790,0,1985,98040 - Mercer Island
292,191100250,20150320T000000,750000,4,2.25,2160,9525,1,3,8,1080,1080,1961,98040 - Mercer Island
293,191100275,20140926T000000,1350000,4,3.5,3500,9525,2,3,10,3500,0,1999,98040 - Mercer Island
294,191100405,20150421T000000,1580000,4,3.25,3410,10125,2,3,10,3410,0,2007,98040 - Mercer Island
295,191100410,20140620T000000,970500,3,2.75,2470,10125,2,3,8,2470,0,1960,98040 - Mercer Island
296,191100435,20140926T000000,1600000,5,3.75,3570,10125,2,3,10,3570,0,2014,98040 - Mercer Island
297,191100665,20150413T000000,630000,2,1,1050,8382,1,3,7,1050,0,1959,98040 - Mercer Island
298,191100672,20140527T000000,1380000,4,3.75,3160,9525,2.5,3,10,3160,0,1997,98040 - Mercer Island
299,191100810,20140811T000000,870000,5,2.25,2910,9525,2,4,9,2910,0,1968,98040 - Mercer Island
300,191100870,20140805T000000,838400,4,2.5,2620,9525,2.5,4,9,2620,0,1974,98040 - Mercer Island
301,191101015,20141211T000000,830000,3,1.5,1840,10125,1,4,8,1220,620,1959,98040 - Mercer Island
302,192000120,20140520T000000,320000,3,1.75,1480,7225,1,4,7,1480,0,1965,98056 - Renton
303,192300020,20140521T000000,525000,3,2.75,2100,10362,2,3,9,1510,590,1998,98045 - Garcia
304,192450180,20150310T000000,335000,3,1.5,1140,15890,1,3,7,840,300,1985,98045 - Garcia
305,192450200,20140821T000000,319900,3,1.5,1140,20383,1,3,7,840,300,1985,98045 - Garcia
306,192450300,20140919T000000,309950,3,1.5,1200,15606,1,3,7,1200,0,1985,98045 - Garcia
307,192460060,20140715T000000,330000,3,1.75,1510,15744,1,3,7,1510,0,1985,98045 - Garcia
308,192460310,20150324T000000,269900,3,1.75,1140,22267,1,3,7,1140,0,1986,98045 - Garcia
309,192600100,20140626T000000,440000,4,2.5,2160,7826,1,4,7,1390,770,1976,98155 - Shoreline
310,192700080,20150213T000000,312000,3,2.5,2070,25710,1,5,6,2070,0,1917,98022 - Naco
311,193300120,20141126T000000,192000,3,1.75,1240,10361,1,3,6,1240,0,1987,98042 - Covington
312,193300140,20141023T000000,240000,3,1.75,1240,10956,1,3,6,1240,0,1987,98042 - Covington
313,193600200,20140619T000000,440000,3,1.75,1170,8740,1,4,7,1170,0,1968,98052 - Redmond
314,194000145,20150312T000000,745000,4,2.75,2410,5650,1.5,5,8,2070,340,1909,98116 - Seattle
315,200300210,20140701T000000,515000,3,2.5,2010,7200,2,3,8,2010,0,1994,98028 - Kenmore
316,200350070,20140602T000000,559900,3,2.75,2930,5569,1,3,9,1860,1070,2004,98072 - Cottage Lake
317,200480020,20140710T000000,770000,5,2.5,3000,7912,1,3,9,1610,1390,2007,98033 - Kirkland
318,200500410,20150506T000000,575000,3,2.5,1960,9535,2,3,8,1960,0,1989,98011 - Bothell
319,200500610,20140611T000000,571000,3,2.5,2600,7465,2,3,9,2600,0,1988,98011 - Bothell
320,200500680,20140715T000000,557500,3,2.5,2620,11056,2,3,9,2620,0,1988,98011 - Bothell
321,200500700,20140612T000000,531000,3,2.5,2120,9736,2,3,9,2120,0,1988,98011 - Bothell
322,200520080,20140801T000000,595000,3,2.5,2660,10637,2,3,9,2660,0,1991,98011 - Bothell
323,200520120,20140701T000000,570000,4,2.5,2590,8483,2,3,9,2590,0,1991,98011 - Bothell
324,200800200,20140812T000000,595000,4,2.25,2050,8372,2,4,8,2050,0,1984,98052 - Redmond
325,200800330,20140711T000000,440000,3,1.75,1450,6829,1,3,8,1450,0,1983,98052 - Redmond
326,200800480,20141106T000000,552321,3,2.5,1960,8469,2,4,8,1960,0,1984,98052 - Redmond
327,203100435,20140918T000000,484000,1,0,690,23244,1,4,7,690,0,1948,98053 - Redmond
328,203100440,20140911T000000,1210000,3,3.75,5400,24740,2,3,11,5400,0,1997,98053 - Redmond
329,203100460,20140924T000000,400000,1,1,530,13679,1,4,6,530,0,1949,98053 - Redmond
330,203100625,20140529T000000,672000,3,2.5,2620,21587,2,3,7,2620,0,1992,98053 - Redmond
331,203100690,20150425T000000,1080000,4,2.75,3160,42733,2,3,9,3160,0,1995,98053 - Redmond
332,203100910,20140923T000000,475000,5,2.5,2300,28480,2,3,6,2300,0,1994,98053 - Redmond
333,203101065,20140528T000000,420000,3,1.75,1820,22320,1,3,7,1250,570,1977,98053 - Redmond
334,203101210,20140507T000000,379500,2,1,1640,17335,1,3,7,840,800,1978,98053 - Redmond
335,203101330,20140701T000000,485000,3,2.25,2440,47916,2,3,8,2090,350,1991,98053 - Redmond
336,203101370,20140630T000000,170000,2,1,1200,24792,2,2,7,1200,0,1976,98053 - Redmond
337,203101530,20140530T000000,475000,2,2,1540,54450,2,3,7,1540,0,1983,98053 - Redmond
338,203400090,20140729T000000,740000,4,3.5,3760,57063,2,3,9,2950,810,1998,98053 - Redmond
339,203600140,20150324T000000,595000,3,2.75,2150,31238,2,3,9,2150,0,1996,98014 - Carnation
340,203600470,20150409T000000,620000,4,2.5,2690,32780,2,3,9,2690,0,1998,98014 - Carnation
341,203600590,20140627T000000,641000,4,2.5,2770,63118,2,3,9,2770,0,1997,98014 - Carnation
342,203600600,20150310T000000,685530,4,2.5,3130,60467,2,3,9,3130,0,1996,98014 - Carnation
343,203900380,20140821T000000,326188,3,1,1300,8800,1,3,7,1300,0,1977,98053 - Redmond
344,203900460,20140728T000000,407450,3,2,1810,10860,1,3,7,1810,0,1967,98053 - Redmond
345,203900610,20140724T000000,339000,3,1.75,1150,13278,1,5,7,1150,0,1966,98053 - Redmond
346,203900690,20141223T000000,395000,4,2,1980,15354,1,3,7,1980,0,1977,98053 - Redmond
347,203900920,20140715T000000,340000,3,2,1130,9879,2,3,6,1130,0,1996,98053 - Redmond
348,204000140,20150403T000000,403000,3,1,1500,10730,1,3,7,1000,500,1977,98053 - Redmond
349,204000175,20140731T000000,381000,3,2,1680,8946,1,3,6,940,740,1996,98053 - Redmond
350,205000010,20140624T000000,620000,4,2.5,2450,55387,2,3,9,2450,0,1994,98053 - Redmond
351,205000050,20141218T000000,735000,4,2.5,3270,45537,2,3,9,3270,0,1993,98053 - Redmond
352,205000120,20150310T000000,628990,4,2.5,2540,32647,2,3,9,2540,0,1996,98053 - Redmond
353,205000310,20140624T000000,850000,4,3.5,3920,37122,2,3,10,3920,0,1996,98053 - Redmond
354,205000410,20140915T000000,630000,3,2.5,2320,32772,2,3,9,2320,0,1992,98053 - Redmond
355,205000450,20140514T000000,633100,4,2.5,2470,33305,2,3,9,2470,0,1993,98053 - Redmond
356,205000520,20141006T000000,737500,4,2.5,3200,36276,2,3,9,3200,0,1993,98053 - Redmond
357,207500012,20140505T000000,855000,4,2.75,2600,5390,1,4,8,1300,1300,1960,98199 - Seattle
358,207700050,20141015T000000,588000,5,3,3110,4464,2,3,8,3110,0,2007,98011 - Bothell
359,207700180,20150121T000000,555000,5,2.5,2450,5047,2,3,8,2450,0,2007,98011 - Bothell
360,208500160,20150107T000000,760000,4,2.5,2430,6099,1,5,8,1470,960,1965,98115 - Seattle
361,216500040,20150226T000000,259000,3,2.5,2740,7980,2,4,7,2740,0,1964,98168 - SeaTac
362,217500005,20141124T000000,444950,3,2.5,2020,7800,1,4,7,1330,690,1958,98133 - Seattle
363,217500015,20150224T000000,394999,3,1.5,1730,7800,1,3,7,1330,400,1958,98133 - Seattle
364,217500135,20150421T000000,450000,4,2.25,2040,9565,1,3,8,1400,640,1959,98133 - Seattle
365,217500140,20140513T000000,464000,5,2.5,3400,8970,1,4,8,1700,1700,1959,98133 - Seattle
366,217700050,20141030T000000,395000,3,2.25,1780,9672,1,3,8,1350,430,1960,98133 - Seattle
367,221049191,20150428T000000,329500,3,2.5,2120,22482,1,5,7,1360,760,1979,98001 - Auburn
368,222069029,20150219T000000,535000,2,1.75,1780,224769,1,4,8,1780,0,1976,98038 - Hobart
369,222069057,20150330T000000,665000,3,3.5,3580,95832,1.5,3,9,3580,0,2005,98038 - Hobart
370,222069058,20140915T000000,729000,3,3.25,2250,60548,1,3,9,2250,0,2005,98038 - Hobart
371,222069082,20141217T000000,300000,2,1,1220,75794,1,4,7,1220,0,1963,98038 - Hobart
372,223039254,20140624T000000,329950,2,1,900,5220,1,4,6,900,0,1956,98146 - Burien
373,223049087,20140616T000000,277000,3,1,1100,8536,1,4,7,1100,0,1957,98118 - Seattle
374,224059021,20141219T000000,450000,3,1,1150,35415,1,4,7,1010,140,1950,98008 - Redmond
375,224059025,20140620T000000,1080000,3,3,4910,43560,2,4,10,4000,910,1989,98007 - Bellevue
376,224059111,20140903T000000,475000,3,1.5,1480,13457,1,3,7,1480,0,1959,98007 - Bellevue
377,224069010,20140725T000000,653450,3,2.5,2070,49658,1,4,8,1540,530,1980,98075 - Sammamish
378,224069084,20150325T000000,475000,3,1,1250,150117,1,3,7,1250,0,1975,98075 - Sammamish
379,224069094,20140911T000000,530000,3,2.25,2120,40518,1,3,8,2120,0,1967,98075 - Sammamish
380,224069102,20140908T000000,615000,3,2,1860,42800,1,4,7,930,930,1983,98075 - Sammamish
381,224069105,20150410T000000,650100,2,1,1750,60872,1,4,7,1180,570,1973,98075 - Sammamish
382,224069114,20140829T000000,635000,4,2.5,2470,77550,1,4,7,2470,0,1987,98075 - Sammamish
383,224069129,20150225T000000,500000,3,1,1440,54315,1,3,7,790,650,1974,98075 - Sammamish
384,224069134,20150225T000000,735000,3,1.75,1880,108900,1,3,7,1880,0,1978,98075 - Sammamish
385,224069145,20150401T000000,650000,3,1.75,1970,54450,1,3,8,1570,400,1980,98075 - Sammamish
386,224069169,20141023T000000,800000,4,3.75,2540,20662,2,3,10,2540,0,1998,98075 - Sammamish
387,224069195,20140616T000000,759950,3,2.5,3100,23790,2,3,9,3100,0,2002,98075 - Sammamish
388,225039029,20150317T000000,525000,3,1.5,1940,5625,1,4,7,1440,500,1941,98117 - Seattle
389,225039049,20140908T000000,590000,2,1,1530,6450,1,4,7,1530,0,1920,98117 - Seattle
390,225039069,20141010T000000,696950,4,2.75,2450,5376,1.5,4,7,1550,900,1920,98117 - Seattle
391,225039082,20140514T000000,620000,5,2.5,2540,3832,2,5,8,1760,780,1929,98117 - Seattle
392,225039145,20140619T000000,285000,3,1,1210,4731,1.5,3,7,1210,0,1901,98117 - Seattle
393,225039175,20140513T000000,525000,5,3,2450,4591,2,3,7,2450,0,1994,98117 - Seattle
394,225039177,20141208T000000,726500,4,2.5,2180,3893,2,3,8,2180,0,1999,98117 - Seattle
395,225069013,20140623T000000,806000,4,2.5,2500,206474,1,3,10,2500,0,1997,98053 - Redmond
396,225069017,20140714T000000,850000,4,3,2720,183823,2,3,8,2720,0,1975,98053 - Redmond
397,225079036,20150107T000000,937500,4,4,5545,871200,2,3,11,3605,1940,2003,98014 - Carnation
398,226039075,20140506T000000,655500,4,3.5,3380,8330,2,3,8,3380,0,2000,98177 - Seattle
399,226039186,20140520T000000,299950,3,1,910,8000,1,4,6,740,170,1950,98177 - Seattle
400,226039214,20140612T000000,465250,5,2,1940,7642,1.5,3,7,1940,0,1957,98177 - Seattle
401,226039279,20140918T000000,505000,4,2.25,2350,12540,2,3,8,2350,0,1968,98177 - Seattle
402,226039282,20140728T000000,442500,6,2.5,2800,10490,1,3,7,1400,1400,1968,98177 - Seattle
403,226059065,20140903T000000,514000,3,2.25,2260,54014,1,3,7,1450,810,1962,98072 - Cottage Lake
404,226059078,20150227T000000,375000,2,1,1840,81892,1,3,6,1840,0,1955,98072 - Cottage Lake
405,226059096,20141118T000000,1570000,5,4.5,5220,67319,2,3,11,5220,0,2001,98072 - Cottage Lake
406,226059103,20140527T000000,570000,3,1.75,1930,36210,1,3,8,1930,0,1977,98072 - Cottage Lake
407,226059106,20150102T000000,489500,3,1.75,2090,65558,1,3,8,1330,760,1977,98072 - Cottage Lake
408,226059120,20150123T000000,615000,3,1.75,2110,56192,1,3,7,1480,630,1978,98072 - Cottage Lake
409,226059121,20140813T000000,500000,3,2.75,1560,77536,1,3,7,1400,160,1978,98072 - Cottage Lake
410,226059161,20141231T000000,575000,4,2.5,2280,27441,2,3,8,2280,0,1996,98072 - Cottage Lake
411,235000075,20140718T000000,531000,5,2.75,2540,5022,1,4,8,1540,1000,1955,98108 - Tukwila
412,236400130,20150123T000000,239975,3,2.5,1820,7242,1,3,7,1220,600,1959,98188 - SeaTac
413,236400260,20141215T000000,220000,4,1,1440,8250,1,3,7,1440,0,1959,98188 - SeaTac
414,236400320,20140715T000000,238000,4,1,1400,7242,1.5,3,7,1400,0,1959,98188 - SeaTac
415,236500010,20141209T000000,220000,3,1.75,1650,8850,1,3,7,1650,0,1959,98188 - SeaTac
416,236500050,20140728T000000,298500,3,2,2420,8800,1,4,7,1420,1000,1959,98188 - SeaTac
417,238000201,20140723T000000,440000,3,2.75,2070,9697,2,4,7,1330,740,1929,98188 - SeaTac
418,238000244,20140617T000000,421000,3,2.5,2890,21780,2,3,8,2890,0,2000,98188 - SeaTac
419,239000115,20150408T000000,535000,2,1.75,2330,7280,1,3,7,1450,880,1982,98188 - SeaTac
420,239000155,20150105T000000,707000,5,4.5,3540,21217,2,4,8,2940,600,1926,98188 - SeaTac
421,240000031,20150313T000000,322000,4,2.25,1940,10200,1,3,7,1360,580,1960,98188 - SeaTac
422,240000058,20150408T000000,469000,4,2.75,3550,13938,1,5,8,2100,1450,1966,98188 - SeaTac
423,240000130,20141013T000000,706000,4,2.5,3280,16575,1,3,9,2190,1090,1972,98188 - SeaTac
424,240000269,20150124T000000,530000,4,4.5,4060,10800,2,3,10,4060,0,2007,98188 - SeaTac
425,241900020,20140718T000000,378800,5,2.5,2740,5400,2,3,8,2740,0,2005,98031 - Kent
426,241900060,20140626T000000,354000,4,2.5,2580,5476,2,3,8,2580,0,2005,98031 - Kent
427,241900160,20150310T000000,370000,5,2.5,2740,5460,2,3,8,2740,0,2005,98031 - Kent
428,243000045,20140829T000000,380000,3,1.75,1920,8775,1,3,7,1920,0,1953,98166 - Seattle
429,243000335,20140929T000000,305000,4,1,1560,8450,1.5,4,6,1560,0,1954,98166 - Seattle
430,243000380,20150326T000000,365000,3,1.75,2080,7800,1,5,7,1220,860,1955,98166 - Seattle
431,248000240,20140715T000000,219000,3,1.5,1060,9600,1,4,7,1060,0,1962,98023 - Federal Way
432,249000115,20140828T000000,650000,3,1,1300,8266,1,4,7,1300,0,1953,98004 - Bellevue
433,249000180,20141201T000000,1890000,4,4.25,4285,9345,2,3,10,4285,0,2013,98004 - Bellevue
434,249000205,20141015T000000,1540000,5,3.75,4470,8088,2,3,11,4470,0,2008,98004 - Bellevue
435,250000010,20140924T000000,1750000,4,3.5,3845,8400,2,3,10,3845,0,2013,98004 - Bellevue
436,250000090,20140714T000000,1750000,4,4.5,4650,7660,2,3,11,3640,1010,2008,98004 - Bellevue
437,250000320,20140929T000000,626000,4,1.75,1350,9293,1,4,7,1350,0,1954,98004 - Bellevue
438,251100020,20140521T000000,600000,4,2.5,2360,5226,2,3,8,2360,0,2001,98034 - Bothell
439,251200200,20140627T000000,464900,4,2.25,2020,8424,1,4,7,1380,640,1979,98034 - Bothell
440,251200240,20140725T000000,491500,4,2.75,2100,7236,1,3,8,1400,700,1979,98034 - Bothell
441,251300110,20140731T000000,225000,3,2.25,2510,12013,2,3,8,2510,0,1988,98003 - Federal Way
442,251300110,20150114T000000,358000,3,2.25,2510,12013,2,3,8,2510,0,1988,98003 - Federal Way
443,251300260,20140515T000000,255000,4,2.5,2070,7800,2,3,8,2070,0,1989,98003 - Federal Way
444,251500330,20141014T000000,1780000,3,2.25,4320,19225,1,4,10,2160,2160,1972,98004 - Bellevue
445,252000300,20150120T000000,300000,3,2,1470,16500,1,3,7,1470,0,1961,98042 - Covington
446,252000400,20140908T000000,323000,3,1.75,2100,14850,1,4,7,2100,0,1963,98042 - Covington
447,253600150,20140826T000000,380000,2,2.5,1860,3504,2,3,7,1860,0,2000,98028 - Kenmore
448,253600160,20140530T000000,384950,3,2.5,1860,3690,2,3,7,1860,0,2000,98028 - Kenmore
449,253600180,20150203T000000,427500,4,2.5,2010,6294,2,3,7,2010,0,2000,98028 - Kenmore
450,254000075,20140519T000000,368000,2,1.5,1660,4680,1,5,6,830,830,1908,98146 - Burien
451,254000175,20140819T000000,325000,2,1,1050,4800,1,4,7,1050,0,1969,98146 - Burien
452,254000241,20150324T000000,540000,3,2.5,2220,5279,2,3,8,2220,0,2006,98146 - Burien
453,254000445,20150129T000000,480000,6,3.75,2940,5054,2,3,7,2940,0,1942,98146 - Burien
454,254000545,20141023T000000,385000,4,2.5,1620,5280,2,4,7,1620,0,1924,98146 - Burien
455,254000695,20150508T000000,410000,3,1,1190,5280,1,4,7,1190,0,1957,98146 - Burien
456,254000735,20140806T000000,329000,3,1,1140,5258,1.5,3,6,1140,0,1911,98146 - Burien
457,255000270,20140723T000000,410000,3,2.25,1790,5794,1.5,3,7,1380,410,1985,98072 - Cottage Lake
458,255000320,20140724T000000,450000,3,2.5,1990,12866,2,4,7,1990,0,1986,98072 - Cottage Lake
459,255370020,20141106T000000,345000,4,2.5,2020,3600,2,3,7,2020,0,2012,98038 - Hobart
460,255370420,20150402T000000,318200,3,2.5,1990,3644,2,3,7,1990,0,2010,98038 - Hobart
461,255370570,20141120T000000,359950,4,3.5,2690,5564,2,3,7,2690,0,2007,98038 - Hobart
462,255400060,20141208T000000,910000,5,2.75,3750,8279,2,3,9,3750,0,2001,98074 - Sammamish
463,255400070,20140701T000000,875000,5,3.5,3840,8279,2,3,9,3840,0,2001,98074 - Sammamish
464,255450020,20140918T000000,367899,3,2.5,2420,4725,2,3,8,2420,0,2014,98038 - Hobart
465,255450030,20140918T000000,369946,3,2.5,2420,4725,2,3,8,2420,0,2014,98038 - Hobart
466,255450040,20140918T000000,389517,4,2.5,2640,4725,2,3,8,2640,0,2014,98038 - Hobart
467,255450250,20140804T000000,307635,3,2.5,1820,4200,2,3,8,1820,0,2014,98038 - Hobart
468,255450340,20140827T000000,387865,3,2.5,2370,4200,2,3,8,2370,0,2014,98038 - Hobart
469,255450380,20140804T000000,324747,3,2.5,2060,4742,2,3,8,2060,0,2014,98038 - Hobart
470,255450390,20140707T000000,351999,3,2.5,2370,4200,2,3,8,2370,0,2014,98038 - Hobart
471,255450400,20140731T000000,326989,3,2.5,2060,4200,2,3,8,2060,0,2014,98038 - Hobart
472,255450410,20140804T000000,339989,3,2.5,2060,4200,2,3,8,2060,0,2014,98038 - Hobart
473,255460240,20150423T000000,398096,3,2.5,2370,5321,2,3,8,2370,0,2014,98038 - Hobart
474,255460330,20150506T000000,388598,3,2.5,2370,4200,2,3,8,2370,0,2014,98038 - Hobart
475,255470030,20150429T000000,619990,4,2.75,2630,4501,2,3,8,2630,0,2015,98028 - Kenmore
476,255520150,20140902T000000,539000,3,2.5,2830,9972,2,3,9,2830,0,2006,98019 - Duvall
477,255520180,20141218T000000,565000,3,2.5,4040,8653,2,3,9,2900,1140,2006,98019 - Duvall
478,255520260,20150324T000000,624000,5,3.75,3570,14648,2,3,9,3570,0,2005,98019 - Duvall
479,255550070,20140626T000000,330675,4,3,1930,3031,1,3,7,1200,730,2006,98019 - Duvall
480,255550100,20140711T000000,326000,3,2.25,1930,3462,2,3,7,1930,0,2004,98019 - Duvall
481,255550150,20141118T000000,352000,3,2.5,2090,3002,2,3,7,1670,420,2005,98019 - Duvall
482,255550190,20140722T000000,350000,3,2.5,2100,3574,2,3,7,1690,410,2005,98019 - Duvall
483,255550230,20141118T000000,299950,3,2.5,1570,2577,2,3,7,1570,0,2005,98019 - Duvall
484,255550270,20150403T000000,350000,3,2.5,1970,3655,2,3,7,1970,0,2003,98019 - Duvall
485,255580190,20140915T000000,302000,4,2.5,1740,7895,2,3,7,1740,0,1999,98001 - Auburn
486,257000037,20141229T000000,200000,3,1,2120,31564,1,3,7,1220,900,1942,98168 - SeaTac
487,257000038,20141006T000000,293550,4,1.75,2120,9706,1,3,7,1370,750,1965,98168 - SeaTac
488,257000057,20140916T000000,213500,3,1.5,1150,11571,1,3,7,1150,0,1961,98168 - SeaTac
489,257000105,20140520T000000,192500,2,1,950,7692,1,3,6,950,0,1926,98168 - SeaTac
490,257000138,20150115T000000,280000,2,1,850,16400,1,3,6,850,0,1923,98168 - SeaTac
491,257000263,20141021T000000,182200,4,1,1130,13927,1.5,3,6,1130,0,1929,98168 - SeaTac
492,258100040,20141124T000000,335000,3,2,1490,8847,1,4,7,1490,0,1967,98177 - Seattle
493,259000100,20141007T000000,430000,3,1.75,1610,7900,1,4,8,1310,300,1960,98177 - Seattle
494,259000240,20140617T000000,506000,3,1.75,2180,7700,1,3,8,1480,700,1961,98177 - Seattle
495,259100110,20140618T000000,540000,3,1.75,1970,8200,1,5,8,1420,550,1963,98177 - Seattle
496,259500230,20141218T000000,465750,3,2.5,2670,4534,2,3,9,2670,0,2007,98056 - Renton
497,259500270,20140505T000000,478000,3,2.5,3040,4535,2,3,9,3040,0,2007,98056 - Renton
498,259600050,20150223T000000,458500,3,1.75,1250,9605,1,3,7,1250,0,1964,98008 - Redmond
499,259600260,20150122T000000,345000,3,1,1250,7210,1,4,7,1250,0,1964,98008 - Redmond
500,259600280,20150406T000000,400000,4,2,1420,9301,1,4,7,1420,0,1963,98008 - Redmond
501,259600330,20150209T000000,465000,4,2,1470,10291,1,4,7,1470,0,1963,98008 - Redmond
502,259600410,20150413T000000,505000,3,2.25,1460,7210,1,3,7,1460,0,1963,98008 - Redmond
503,259600530,20140505T000000,501000,4,1,2070,7519,1,3,7,1160,910,1963,98008 - Redmond
504,259600560,20140827T000000,405000,3,1,1220,7771,1,3,7,1220,0,1963,98008 - Redmond
505,259600620,20150206T000000,565000,4,2,1950,9940,1,4,7,1950,0,1963,98008 - Redmond
